0	-6.659509	-20.213053	-1.904720
1	-6.659509	-19.213053	-1.904720
2	-6.659509	-18.213053	-1.904720
3	-6.659509	-16.213053	-1.904720
4	-6.659509	-15.213053	-1.904720
5	-5.659509	-20.213053	-1.904720
6	-5.659509	-19.213053	-1.904720
7	-5.659509	-18.213053	-1.904720
8	-5.659509	-17.213053	-1.904720
9	-5.659509	-16.213053	-1.904720
10	-5.659509	-15.213053	-1.904720
11	-5.659509	-13.213053	-1.834400
12	-5.659509	-12.213053	-1.834400
13	-5.659509	-11.213053	-1.834400
14	-5.659509	-10.213053	-1.834400
15	-5.659509	-9.213053	-1.828520
16	-5.659509	-8.213053	-1.828520
17	-5.659509	-7.213053	-1.828520
18	-5.659509	-6.213053	-1.828520
19	-5.659509	-5.213053	-1.828520
20	-5.659509	-2.213053	-1.797150
21	-5.659509	-1.213053	-1.797150
22	-5.659509	-0.213053	-1.797150
23	-5.659509	0.786947	-1.797150
24	-5.659509	1.786947	-1.820700
25	-5.659509	2.786947	-1.820700
26	-4.659509	-20.213053	-1.904720
27	-4.659509	-19.213053	-1.904720
28	-4.659509	-18.213053	-1.904720
29	-4.659509	-17.213053	-1.904720
30	-4.659509	-16.213053	-1.904720
31	-4.659509	-15.213053	-1.904720
32	-4.659509	-13.213053	-1.834400
33	-4.659509	-12.213053	-1.834400
34	-4.659509	-11.213053	-1.834400
35	-4.659509	-10.213053	-1.834400
36	-4.659509	-9.213053	-1.828520
37	-4.659509	-8.213053	-1.828520
38	-4.659509	-7.213053	-1.828520
39	-4.659509	-6.213053	-1.828520
40	-4.659509	-5.213053	-1.828520
41	-4.659509	-4.213053	-1.828520
42	-4.659509	-2.213053	-1.797150
43	-4.659509	-1.213053	-1.797150
44	-4.659509	-0.213053	-1.797150
45	-4.659509	0.786947	-1.797150
46	-4.659509	2.786947	-1.820700
47	-3.659509	-20.213053	-1.904720
48	-3.659509	-19.213053	-1.904720
49	-3.659509	-18.213053	-1.904720
50	-3.659509	-17.213053	-1.904720
51	-3.659509	-16.213053	-1.904720
52	-3.659509	-15.213053	-1.904720
53	-3.659509	-13.213053	-1.834400
54	-3.659509	-12.213053	-1.834400
55	-3.659509	-11.213053	-1.834400
56	-3.659509	-10.213053	-1.834400
57	-3.659509	-9.213053	-1.828520
58	-3.659509	-8.213053	-1.828520
59	-3.659509	-7.213053	-1.828520
60	-3.659509	-6.213053	-1.828520
61	-3.659509	-5.213053	-1.828520
62	-3.659509	-4.213053	-1.828520
63	-3.659509	-2.213053	-1.797150
64	-3.659509	-1.213053	-1.797150
65	-3.659509	-0.213053	-1.797150
66	-3.659509	0.786947	-1.797150
67	-2.659509	-20.213053	-1.904720
68	-2.659509	-19.213053	-1.904720
69	-2.659509	-18.213053	-1.904720
70	-2.659509	-17.213053	-1.904720
71	-2.659509	-16.213053	-1.904720
72	-2.659509	-15.213053	-1.904720
73	-2.659509	-13.213053	-1.834400
74	-2.659509	-12.213053	-1.834400
75	-2.659509	-11.213053	-1.834400
76	-2.659509	-10.213053	-1.834400
77	-2.659509	-9.213053	-1.815040
78	-2.659509	-8.213053	-1.815040
79	-2.659509	-7.213053	-1.815040
80	-2.659509	-6.213053	-1.815040
81	-2.659509	-5.213053	-1.815040
82	-2.659509	-4.213053	-1.815040
83	-2.659509	-1.213053	-1.819970
84	-2.659509	-0.213053	-1.819970
85	-2.659509	1.786947	-1.819970
86	-1.659509	-20.213053	-1.904720
87	-1.659509	-19.213053	-1.904720
88	-1.659509	-18.213053	-1.904720
89	-1.659509	-17.213053	-1.904720
90	-1.659509	-16.213053	-1.904720
91	-1.659509	-15.213053	-1.904720
92	-1.659509	-13.213053	-1.815040
93	-1.659509	-12.213053	-1.815040
94	-1.659509	-11.213053	-1.815040
95	-1.659509	-10.213053	-1.815040
96	-1.659509	-9.213053	-1.815040
97	-1.659509	-8.213053	-1.815040
98	-1.659509	-7.213053	-1.815040
99	-1.659509	-6.213053	-1.815040
100	-1.659509	-5.213053	-1.815040
101	-1.659509	-4.213053	-1.815040
102	-1.659509	-2.213053	-1.819970
103	-1.659509	-1.213053	-1.819970
104	-1.659509	-0.213053	-1.819970
105	-1.659509	1.786947	-1.819970
106	-1.659509	2.786947	-1.819970
107	-0.659509	-20.213053	-1.904720
108	-0.659509	-19.213053	-1.904720
109	-0.659509	-18.213053	-1.904720
110	-0.659509	-17.213053	-1.904720
111	-0.659509	-16.213053	-1.904720
112	-0.659509	-15.213053	-1.904720
113	-0.659509	-13.213053	-1.815040
114	-0.659509	-12.213053	-1.815040
115	-0.659509	-11.213053	-1.815040
116	-0.659509	-10.213053	-1.815040
117	-0.659509	-9.213053	-1.815040
118	-0.659509	-8.213053	-1.815040
119	-0.659509	-7.213053	-1.815040
120	-0.659509	-6.213053	-1.815040
121	-0.659509	-5.213053	-1.815040
122	-0.659509	-4.213053	-1.815040
123	-0.659509	-2.213053	-1.811460
124	-0.659509	-1.213053	-1.811460
125	-0.659509	-0.213053	-1.805560
126	-0.659509	2.786947	-1.819970
127	0.340491	-20.213053	-1.904720
128	0.340491	-19.213053	-1.904720
129	0.340491	-18.213053	-1.904720
130	0.340491	-17.213053	-1.904720
131	0.340491	-16.213053	-1.904720
132	0.340491	-15.213053	-1.904720
133	0.340491	-13.213053	-1.815040
134	0.340491	-12.213053	-1.815040
135	0.340491	-11.213053	-1.815040
136	0.340491	-10.213053	-1.815040
137	0.340491	-9.213053	-1.815040
138	0.340491	-8.213053	-1.815040
139	0.340491	-7.213053	-1.815040
140	0.340491	-6.213053	-1.815040
141	0.340491	-5.213053	-1.815040
142	0.340491	-4.213053	-1.815040
143	0.340491	-0.213053	-1.805560
144	1.340491	-20.213053	-1.904720
145	1.340491	-19.213053	-1.904720
146	1.340491	-18.213053	-1.904720
147	1.340491	-17.213053	-1.904720
148	1.340491	-16.213053	-1.904720
149	1.340491	-15.213053	-1.904720
150	1.340491	-13.213053	-1.815040
151	1.340491	-12.213053	-1.815040
152	1.340491	-11.213053	-1.815040
153	1.340491	-10.213053	-1.815040
154	1.340491	-7.213053	-1.815040
155	1.340491	-6.213053	-1.815040
156	1.340491	-5.213053	-1.815040
157	1.340491	-4.213053	-1.815040
158	2.340491	-20.213053	-1.904720
159	2.340491	-19.213053	-1.904720
160	2.340491	-18.213053	-1.904720
161	2.340491	-17.213053	-1.904720
162	2.340491	-16.213053	-1.904720
163	-5.659509	-2.213053	1.544509
164	-5.659509	-1.213053	1.544509
165	-5.659509	-0.213053	1.544509
166	-5.659509	0.786947	1.544509
167	-5.659509	2.786947	1.550052
168	-5.659509	3.786947	1.550052
169	-5.659509	6.786947	1.534582
170	-5.659509	7.786947	1.534582
171	-5.659509	8.786947	1.534582
172	-4.659509	-2.213053	1.544509
173	-4.659509	-1.213053	1.544509
174	-4.659509	-0.213053	1.544509
175	-4.659509	0.786947	1.544509
176	-4.659509	2.786947	1.550052
177	-4.659509	3.786947	1.550052
178	-4.659509	6.786947	1.534582
179	-4.659509	7.786947	1.534582
180	-4.659509	8.786947	1.534582
181	-4.659509	9.786947	1.534582
182	-3.659509	-2.213053	1.544509
183	-3.659509	-1.213053	1.544509
184	-3.659509	-0.213053	1.544509
185	-3.659509	0.786947	1.544509
186	-3.659509	1.786947	1.536640
187	-3.659509	2.786947	1.544307
188	-3.659509	3.786947	1.544307
189	-3.659509	4.786947	1.544307
190	-3.659509	5.786947	1.534582
191	-3.659509	6.786947	1.534582
192	-3.659509	7.786947	1.534582
193	-3.659509	8.786947	1.534582
194	-2.659509	-4.213053	1.536640
195	-2.659509	2.786947	1.536640
196	-1.659509	-4.213053	1.536640
197	-1.659509	-2.213053	1.536640
198	-1.659509	-1.213053	1.536640
199	-1.659509	-0.213053	1.536640
200	-1.659509	0.786947	1.536640
201	-1.659509	2.786947	1.536640
202	-1.659509	3.786947	1.576571
203	-1.659509	4.786947	1.576571
204	-1.659509	6.786947	1.576571
205	-0.659509	-2.213053	1.536640
206	-0.659509	-1.213053	1.536640
207	-0.659509	-0.213053	1.536640
208	-0.659509	0.786947	1.536640
209	-0.659509	4.786947	1.576571
210	-0.659509	5.786947	1.576571
211	-0.659509	6.786947	1.576571
212	0.340491	4.786947	1.576571
213	0.340491	5.786947	1.576571
214	0.340491	6.786947	1.576571
215	1.340491	3.786947	1.576571
216	1.340491	4.786947	1.576571
217	1.340491	5.786947	1.576571
218	1.340491	6.786947	1.576571
219	-5.659509	-17.213053	1.456225
220	-5.659509	-16.213053	1.456225
221	-5.659509	-14.213053	1.523364
222	-5.659509	-13.213053	1.523364
223	-5.659509	-12.213053	1.523364
224	-5.659509	-11.213053	1.523364
225	-4.659509	-17.213053	1.456225
226	-4.659509	-16.213053	1.456225
227	-4.659509	-15.213053	1.523364
228	-4.659509	-14.213053	1.523364
229	-4.659509	-13.213053	1.523364
230	-4.659509	-12.213053	1.523364
231	-4.659509	-11.213053	1.523364
232	-3.659509	-17.213053	1.456225
233	-3.659509	-16.213053	1.456225
234	-3.659509	-15.213053	1.523364
235	-3.659509	-14.213053	1.523364
236	-3.659509	-13.213053	1.523364
237	-3.659509	-12.213053	1.523364
238	-3.659509	-11.213053	1.523364
239	-2.659509	-17.213053	1.456225
240	-2.659509	-16.213053	1.456225
241	-2.659509	-14.213053	1.523364
242	-2.659509	-13.213053	1.523364
243	-2.659509	-12.213053	1.523364
244	-2.659509	-11.213053	1.523364
245	-1.659509	-17.213053	1.456225
246	-1.659509	-16.213053	1.456225
247	-0.659509	-17.213053	1.456225
248	-0.659509	-16.213053	1.456225
249	-0.659509	-15.213053	1.456225
250	-0.659509	-14.213053	1.542457
251	-0.659509	-13.213053	1.542457
252	-0.659509	-12.213053	1.542457
253	-0.659509	-11.213053	1.542457
254	0.340491	-17.213053	1.456225
255	0.340491	-16.213053	1.456225
256	0.340491	-15.213053	1.456225
257	0.340491	-14.213053	1.542457
258	0.340491	-13.213053	1.542457
259	0.340491	-12.213053	1.542457
260	0.340491	-11.213053	1.542457
261	1.340491	-17.213053	1.456225
262	1.340491	-16.213053	1.456225
263	1.340491	-15.213053	1.456225
264	1.340491	-11.213053	1.542457
265	-2.659509	-10.213053	4.824450
266	-1.659509	-13.213053	4.824450
267	-1.659509	-12.213053	4.824450
268	-1.659509	-11.213053	4.824450
269	-1.659509	-10.213053	4.824450
270	-0.659509	-13.213053	4.824450
271	-0.659509	-12.213053	4.824450
272	-0.659509	-11.213053	4.824450
273	-0.659509	-10.213053	4.352620
274	-0.659509	-9.213053	4.372210
275	0.340491	-10.213053	4.352620
276	0.340491	-9.213053	4.372210
277	0.340491	-8.213053	4.372210
278	1.340491	-10.213053	4.372210
279	1.340491	-9.213053	4.372210
280	1.340491	-8.213053	4.372210
281	-5.659509	-8.213053	1.503798
282	-5.659509	-7.213053	1.503798
283	-4.659509	-10.213053	1.503798
284	-4.659509	-9.213053	1.503798
285	-4.659509	-8.213053	1.503798
286	-4.659509	-7.213053	1.503798
287	-3.659509	-10.213053	1.503798
288	-3.659509	-9.213053	1.503798
289	-3.659509	-8.213053	1.503798
290	-3.659509	-7.213053	1.503798
291	-3.659509	-6.213053	1.503798
292	-2.659509	-9.213053	1.536640
293	-2.659509	-8.213053	1.536640
294	-1.659509	-8.213053	1.536640
