scene,loc_id,sigma_1,n_raw,n_planned,clamped,x,y,z,probe_seconds
frl_apartment_2,0,0.134515,54,40,max,-3.358113,-1.514732,0.125330,1.00
frl_apartment_2,1,0.078048,18,18,,-3.358113,-1.514732,-0.374670,1.04
frl_apartment_2,3,0.095015,27,27,,-2.858113,-1.514732,0.125330,1.03
frl_apartment_2,4,0.083950,21,21,,-2.858113,-1.514732,-0.374670,1.04
frl_apartment_2,5,0.075587,17,17,,-2.858113,-1.514732,-0.874670,1.06
frl_apartment_2,10,0.090365,25,25,,-2.358113,-1.514732,0.125330,1.03
frl_apartment_2,11,0.071843,16,16,,-2.358113,-1.514732,-0.374670,1.05
frl_apartment_2,12,0.070357,15,15,,-2.358113,-1.514732,-0.874670,1.06
frl_apartment_2,18,0.068497,14,14,,-1.858113,-1.514732,0.125330,1.00
frl_apartment_2,19,0.074452,17,17,,-1.858113,-1.514732,-0.374670,1.04
frl_apartment_2,20,0.081264,20,20,,-1.858113,-1.514732,-0.874670,1.06
frl_apartment_2,27,0.067610,14,14,,-1.358113,-1.514732,-0.374670,0.99
frl_apartment_2,28,0.073577,16,16,,-1.358113,-1.514732,-0.874670,1.02
frl_apartment_2,34,0.067983,14,14,,-0.858113,-1.514732,0.125330,1.00
frl_apartment_2,35,0.061211,12,12,,-0.858113,-1.514732,-0.374670,1.02
frl_apartment_2,36,0.069452,15,15,,-0.858113,-1.514732,-0.874670,1.05
frl_apartment_2,43,0.058578,11,11,,-0.358113,-1.514732,0.125330,0.99
frl_apartment_2,44,0.057665,10,10,,-0.358113,-1.514732,-0.374670,1.04
frl_apartment_2,53,0.057849,10,10,,0.141887,-1.514732,0.125330,1.00
frl_apartment_2,54,0.059095,11,11,,0.141887,-1.514732,-0.374670,1.04
frl_apartment_2,56,0.050693,8,8,,0.141887,-1.514732,-3.374670,0.82
frl_apartment_2,57,0.048831,8,8,,0.141887,-1.514732,-3.874670,0.97
frl_apartment_2,58,0.054904,9,9,,0.141887,-1.514732,-4.374670,1.00
frl_apartment_2,59,0.064980,13,13,,0.141887,-1.514732,-4.874670,1.04
frl_apartment_2,62,0.056248,10,10,,0.641887,-1.514732,0.125330,1.24
frl_apartment_2,63,0.049870,8,8,,0.641887,-1.514732,-0.374670,1.07
frl_apartment_2,67,0.048921,8,8,,0.641887,-1.514732,-3.374670,0.85
frl_apartment_2,68,0.044846,6,6,,0.641887,-1.514732,-3.874670,1.00
frl_apartment_2,69,0.050719,8,8,,0.641887,-1.514732,-4.374670,1.00
frl_apartment_2,70,0.060890,11,11,,0.641887,-1.514732,-4.874670,1.02
