scene,location_id,escape,escape_unweighted,max_depth,esc_60_90,esc_30_60,esc_10_30,esc_-10_10,esc_-90_-10
frl_apartment_1,2,0.0,0.0,12.125015258789062,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,3,3.3937119006517664e-05,2.288818359375e-05,8.330793380737305,0.0,0.0,0.0,6.999151051456438e-05,5.300416922668766e-05
frl_apartment_1,7,2.0781624015495157e-05,1.52587890625e-05,11.623517990112305,0.0,0.0,0.0,0.0,5.013430319727868e-05
frl_apartment_1,8,1.0671270804329514e-05,7.62939453125e-06,7.829289436340332,0.0,0.0,0.0,0.0,2.5743740027517605e-05
frl_apartment_1,14,6.725641445254587e-05,4.57763671875e-05,11.127062797546387,0.0,0.0,0.0,0.000280282646956203,4.665349754128572e-05
frl_apartment_1,15,7.002731394178557e-05,4.57763671875e-05,11.114531517028809,0.0,0.0,0.0,0.00034970462429267,2.4706103918878067e-05
frl_apartment_1,21,4.6534928119844005e-05,3.0517578125e-05,10.612552642822266,0.0,0.0,0.0,6.987547799507484e-05,8.34434122022564e-05
frl_apartment_1,22,8.61412491642589e-05,6.103515625e-05,10.623303413391113,0.0,0.0,0.0,0.0003500843194415299,6.34233151184266e-05
frl_apartment_1,23,0.0,0.0,10.623976707458496,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,30,9.102663693960606e-05,6.103515625e-05,10.123323440551758,0.0,0.0,0.0,0.00041983322283676634,4.6442150096865675e-05
frl_apartment_1,31,3.867465297722028e-05,3.0517578125e-05,10.128212928771973,0.0,4.954511692812004e-05,0.0,0.0,7.17597141411286e-05
frl_apartment_1,32,1.1884798152255847e-05,7.62939453125e-06,6.327983856201172,0.0,0.0,0.0,6.951723707801944e-05,0.0
frl_apartment_1,39,5.986369440643602e-05,3.814697265625e-05,9.604639053344727,0.0,0.0,0.0,0.00035015812495127783,0.0
frl_apartment_1,40,0.0,0.0,9.620059967041016,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,41,2.269447061386036e-05,1.52587890625e-05,9.627236366271973,0.0,0.0,0.0,0.0,5.4748919998199535e-05
frl_apartment_1,49,0.00032125721662859254,0.00020599365234375,9.08457088470459,0.0,0.0,0.00014153738692695812,0.0015349560108739908,8.51643207751757e-05
frl_apartment_1,50,2.356292310139359e-05,1.52587890625e-05,9.115666389465332,0.0,0.0,0.00014169926893867728,0.0,0.0
frl_apartment_1,51,1.1933425766719445e-05,7.62939453125e-06,9.122605323791504,0.0,0.0,0.0,6.980167248532695e-05,0.0
frl_apartment_1,54,2.1786259159184148e-05,1.52587890625e-05,9.12657642364502,0.0,0.0,0.0,6.987547799507484e-05,2.3738873592681425e-05
frl_apartment_1,55,0.0,0.0,9.12657642364502,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,56,0.0,0.0,9.12707233428955,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,60,8.658781470035225e-05,6.103515625e-05,8.590130805969238,0.0,0.0,0.00014023406614176317,0.0,0.00015263119209237778
frl_apartment_1,61,2.2867844213124547e-05,1.52587890625e-05,8.620142936706543,0.0,0.0,7.076869346347906e-05,0.0,2.6777640376130654e-05
frl_apartment_1,65,0.0,0.0,8.625904083251953,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,66,3.548570393385903e-05,2.288818359375e-05,8.625017166137695,0.0,0.0,7.041298290907361e-05,0.00013907691695671346,0.0
frl_apartment_1,67,0.0,0.0,8.62546157836914,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,68,2.349669292015733e-05,1.52587890625e-05,8.627235412597656,0.0,0.0,7.021920793508842e-05,6.913858976827308e-05,0.0
frl_apartment_1,73,0.0001315524560258745,9.1552734375e-05,8.084707260131836,0.0,0.0,0.0003428219688014464,0.0,0.0001798353793985164
frl_apartment_1,74,3.393092182998334e-05,2.288818359375e-05,8.110502243041992,0.0,0.0,7.021920793508842e-05,0.0,5.3687019935804265e-05
frl_apartment_1,75,0.0,0.0,8.125428199768066,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,76,0.0,0.0,8.127790451049805,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,77,0.0,0.0,8.127396583557129,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,78,0.0,0.0,8.127396583557129,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,79,0.0,0.0,8.127396583557129,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,80,0.0,0.0,8.125035285949707,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,81,0.0,0.0,8.125035285949707,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,82,0.0,0.0,8.125035285949707,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,83,3.5541433275657794e-05,2.288818359375e-05,8.125822067260742,0.0,0.0,0.00014169926893867728,7.006538276527109e-05,0.0
frl_apartment_1,87,4.499360223343131e-05,3.0517578125e-05,7.574440002441406,0.0,0.0,0.00019851963900579273,7.008649389138308e-05,0.0
frl_apartment_1,88,1.1768002012682918e-05,7.62939453125e-06,7.602240562438965,0.0,0.0,7.076869346347906e-05,0.0,0.0
frl_apartment_1,89,1.1884798152255847e-05,7.62939453125e-06,7.626430511474609,0.0,0.0,0.0,6.951723707801944e-05,0.0
frl_apartment_1,90,1.1530206943510467e-05,7.62939453125e-06,7.62539005279541,0.0,0.0,0.0,0.0,2.7815867056506766e-05
frl_apartment_1,91,1.1865005808823794e-05,7.62939453125e-06,7.62400484085083,0.0,0.0,0.0,6.940146657749693e-05,0.0
frl_apartment_1,92,0.0,0.0,7.62747049331665,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,93,0.0,0.0,7.627817153930664,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,94,2.3892087392133722e-05,1.52587890625e-05,7.62539005279541,0.0,0.0,0.0,0.00013975095599014968,0.0
frl_apartment_1,95,0.0,0.0,7.62747049331665,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,96,0.0,0.0,7.62747049331665,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,97,0.0,0.0,7.626777172088623,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,100,1.1982119372258165e-05,7.62939453125e-06,7.061188220977783,0.0,0.0,0.0,7.008649389138308e-05,0.0
frl_apartment_1,101,0.0,0.0,7.088336944580078,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,102,1.1956862595174653e-05,7.62939453125e-06,7.128089904785156,0.0,0.0,0.0,6.99387605148589e-05,0.0
frl_apartment_1,103,0.0,0.0,7.125365257263184,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,106,2.386685153343889e-05,1.52587890625e-05,7.127787113189697,0.0,0.0,0.0,0.0001396033449706539,0.0
frl_apartment_1,107,1.1933425766719445e-05,7.62939453125e-06,7.127787113189697,0.0,0.0,0.0,6.980167248532695e-05,0.0
frl_apartment_1,108,0.0,0.0,7.127484321594238,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,109,0.0,0.0,7.126273155212402,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,113,9.165437281884303e-05,6.103515625e-05,6.553153991699219,0.0,0.0,0.0,0.0,0.0002211101554349245
frl_apartment_1,114,1.1982119372258165e-05,7.62939453125e-06,6.573180198669434,0.0,0.0,0.0,7.008649389138308e-05,0.0
frl_apartment_1,115,0.0,0.0,6.618558883666992,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,116,0.0,0.0,6.624568939208984,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,119,0.0,0.0,6.627709865570068,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,120,1.1933425766719445e-05,7.62939453125e-06,6.628232955932617,0.0,0.0,0.0,6.980167248532695e-05,0.0
frl_apartment_1,121,0.0,0.0,6.626400947570801,0.0,0.0,0.0,0.0,0.0
frl_apartment_1,122,0.0,0.0,6.627448081970215,0.0,0.0,0.0,0.0,0.0
