scene,location_id,escape,escape_unweighted,max_depth,esc_60_90,esc_30_60,esc_10_30,esc_-10_10,esc_-90_-10
office_4,2,0.0,0.0,6.00156831741333,0.0,0.0,0.0,0.0,0.0
office_4,3,0.0,0.0,6.003286361694336,0.0,0.0,0.0,0.0,0.0
office_4,4,4.4132426887309996e-05,3.0517578125e-05,5.99556303024292,0.0,0.0,0.00026539714956042937,0.0,0.0
office_4,5,5.4565957735602424e-05,3.814697265625e-05,5.998779296875,0.0,0.0,0.0002564639875267854,6.971735510045349e-05,0.0
office_4,11,3.50872791087709e-05,2.288818359375e-05,5.496996879577637,0.0,0.0,0.00014023406614176317,0.0,2.8389532044758912e-05
office_4,12,2.309963845755716e-05,1.52587890625e-05,5.501683712005615,0.0,0.0,0.0001389132353443031,0.0,0.0
office_4,13,1.1843426639159853e-05,7.62939453125e-06,5.5047526359558105,0.0,0.0,0.0,6.927524447138651e-05,0.0
office_4,14,2.2566785241378546e-05,1.52587890625e-05,5.4937567710876465,0.0,0.0,0.00013570884042015776,0.0,0.0
office_4,15,0.0,0.0,5.494836807250977,0.0,0.0,0.0,0.0,0.0
office_4,16,2.127481169081157e-05,1.52587890625e-05,5.4993391036987305,0.0,0.0,0.00012793935839045916,0.0,0.0
office_4,22,0.0,0.0,5.001157760620117,0.0,0.0,0.0,0.0,0.0
office_4,23,0.0,0.0,5.0010085105896,0.0,0.0,0.0,0.0,0.0
office_4,24,3.44660076604782e-05,2.288818359375e-05,4.9980292320251465,0.0,0.0,0.00020726664801769723,0.0,0.0
office_4,25,2.2664172845047433e-05,1.52587890625e-05,4.9957966804504395,0.0,0.0,0.00013629449578151463,0.0,0.0
office_4,26,3.346167198794453e-05,2.288818359375e-05,5.002500057220459,0.0,0.0,0.00020122692069037598,0.0,0.0
office_4,27,1.092602157485089e-05,7.62939453125e-06,5.005932807922363,0.0,0.0,6.570531435775132e-05,0.0,0.0
office_4,28,0.0,0.0,4.9980292320251465,0.0,0.0,0.0,0.0,0.0
office_4,29,4.064525570026059e-05,3.0517578125e-05,4.999220848083496,0.0,0.00016787763662785404,6.248674915422444e-05,0.0,0.0
office_4,32,0.0,0.0,5.99856424331665,0.0,0.0,0.0,0.0,0.0
office_4,33,0.0,0.0,5.498257637023926,0.0,0.0,0.0,0.0,0.0
office_4,34,0.0,0.0,5.000561714172363,0.0,0.0,0.0,0.0,0.0
office_4,35,0.0,0.0,4.499164581298828,0.0,0.0,0.0,0.0,0.0
office_4,36,0.0,0.0,4.5018205642700195,0.0,0.0,0.0,0.0,0.0
office_4,37,0.0,0.0,4.502182960510254,0.0,0.0,0.0,0.0,0.0
office_4,38,0.0,0.0,4.496150016784668,0.0,0.0,0.0,0.0,0.0
office_4,39,0.0,0.0,4.49241828918457,0.0,0.0,0.0,0.0,0.0
office_4,40,1.1919010707346148e-05,7.62939453125e-06,4.500009059906006,0.0,0.0,0.0,6.971735510045349e-05,0.0
office_4,41,0.0,0.0,4.994755744934082,0.0,0.0,0.0,0.0,0.0
