scene,location_id,escape,escape_unweighted,max_depth,esc_60_90,esc_30_60,esc_10_30,esc_-10_10,esc_-90_-10
hotel_0,10,4.934603472753354e-05,4.57763671875e-05,7.316464424133301,0.0,7.591196105288152e-05,0.0,0.0,8.604041341087653e-05
hotel_0,16,5.183865918417316e-05,3.814697265625e-05,6.8145341873168945,0.0,0.0,7.001485820667475e-05,0.0,9.697023712245984e-05
hotel_0,17,2.331927709608798e-05,1.52587890625e-05,6.7683491706848145,0.0,0.0,0.00014023406614176317,0.0,0.0
hotel_0,23,1.0316758269047038e-05,7.62939453125e-06,6.313221454620361,0.0,0.0,0.0,0.0,2.4888501817171987e-05
hotel_0,30,1.0864778645161045e-05,7.62939453125e-06,5.817804336547852,0.0,0.0,0.0,0.0,2.6210564985762698e-05
hotel_0,34,0.0,0.0,5.339375019073486,0.0,0.0,0.0,0.0,0.0
hotel_0,35,1.1446554750747753e-05,7.62939453125e-06,5.339375019073486,0.0,0.0,0.0,0.0,2.761406163494991e-05
hotel_0,36,1.1356007581417437e-05,7.62939453125e-06,5.334621429443359,0.0,0.0,0.0,0.0,2.7395622535220427e-05
hotel_0,37,1.1258619977748552e-05,7.62939453125e-06,5.532525539398193,0.0,0.0,0.0,0.0,2.716068133686404e-05
hotel_0,43,0.0,0.0,4.839164733886719,0.0,0.0,0.0,0.0,0.0
hotel_0,44,1.1489245966219983e-05,7.62939453125e-06,5.030097007751465,0.0,0.0,0.0,0.0,2.7717051388722246e-05
hotel_0,50,1.1606913770752619e-05,7.62939453125e-06,4.339277744293213,0.0,0.0,0.0,0.0,2.800091723985105e-05
hotel_0,51,1.1569431514046694e-05,7.62939453125e-06,4.52574348449707,0.0,0.0,0.0,0.0,2.791049375702738e-05
hotel_0,57,0.0,0.0,4.535040855407715,0.0,0.0,0.0,0.0,0.0
hotel_0,58,0.0,0.0,4.490253925323486,0.0,0.0,0.0,0.0,0.0
hotel_0,60,4.688481347831104e-05,6.103515625e-05,4.98762845993042,0.0,0.0,0.0,0.0,0.00011310653356623622
hotel_0,61,0.0,0.0,5.034625053405762,0.0,0.0,0.0,0.0,0.0
hotel_0,62,0.0,0.0,5.039161682128906,0.0,0.0,0.0,0.0,0.0
hotel_0,63,0.0,0.0,5.040826797485352,0.0,0.0,0.0,0.0,0.0
hotel_0,64,0.0,0.0,5.032057762145996,0.0,0.0,0.0,0.0,0.0
hotel_0,65,1.1739310718838165e-05,7.62939453125e-06,5.039767265319824,0.0,0.0,0.0,0.0,2.83203161825307e-05
hotel_0,67,0.0,0.0,3.296211004257202,0.0,0.0,0.0,0.0,0.0
hotel_0,68,0.0,0.0,3.0424680709838867,0.0,0.0,0.0,0.0,0.0
hotel_0,69,0.0,0.0,3.044620990753174,0.0,0.0,0.0,0.0,0.0
hotel_0,70,0.0,0.0,5.499159336090088,0.0,0.0,0.0,0.0,0.0
hotel_0,71,0.0,0.0,5.523055076599121,0.0,0.0,0.0,0.0,0.0
hotel_0,73,0.0,0.0,3.3094100952148438,0.0,0.0,0.0,0.0,0.0
hotel_0,74,0.0,0.0,2.809011697769165,0.0,0.0,0.0,0.0,0.0
hotel_0,75,0.0,0.0,2.542759895324707,0.0,0.0,0.0,0.0,0.0
hotel_0,76,1.1768002012682918e-05,7.62939453125e-06,5.986791610717773,0.0,0.0,7.076869346347906e-05,0.0,0.0
hotel_0,77,5.742690567764038e-05,3.814697265625e-05,5.985723495483398,0.0,0.0,0.00027426377074167736,6.913858976827308e-05,0.0
hotel_0,79,0.0,0.0,2.880732297897339,0.0,0.0,0.0,0.0,0.0
hotel_0,80,0.0,0.0,2.31182599067688,0.0,0.0,0.0,0.0,0.0
hotel_0,81,6.859802022474379e-05,4.57763671875e-05,6.467018127441406,0.0,0.0,0.0004125247650581987,0.0,0.0
hotel_0,82,0.0001137626732918512,8.392333984375e-05,6.496315002441406,0.0,0.000323342102255642,0.0003337027969019867,0.0,0.0
hotel_0,85,1.1919010707346148e-05,7.62939453125e-06,2.883604049682617,0.0,0.0,0.0,6.971735510045349e-05,0.0
hotel_0,86,0.0,0.0,2.423111915588379,0.0,0.0,0.0,0.0,0.0
hotel_0,87,1.1530206943510467e-05,7.62939453125e-06,6.9005818367004395,0.0,0.0,6.933867617258676e-05,0.0,0.0
hotel_0,88,6.838016057253684e-05,4.57763671875e-05,6.965038299560547,0.0,0.0,0.0004112146324691256,0.0,0.0
hotel_0,89,0.0,0.0,7.018357753753662,0.0,0.0,0.0,0.0,0.0
hotel_0,92,4.6734288745006824e-05,3.0517578125e-05,5.163066387176514,0.0,0.0,7.0596153946832e-05,0.00013913977561636192,2.7037066289635364e-05
hotel_0,93,0.0,0.0,7.469895362854004,0.0,0.0,0.0,0.0,0.0
hotel_0,94,0.0,0.0,7.52821683883667,0.0,0.0,0.0,0.0,0.0
hotel_0,95,0.0,0.0,7.537348747253418,0.0,0.0,0.0,0.0,0.0
hotel_0,98,0.0,0.0,6.199380874633789,0.0,0.0,0.0,0.0,0.0
hotel_0,99,0.0,0.0,7.974800109863281,0.0,0.0,0.0,0.0,0.0
hotel_0,100,0.0,0.0,7.974041938781738,0.0,0.0,0.0,0.0,0.0
hotel_0,101,0.0,0.0,7.995703220367432,0.0,0.0,0.0,0.0,0.0
