scene,location_id,escape,escape_unweighted,max_depth,esc_60_90,esc_30_60,esc_10_30,esc_-10_10,esc_-90_-10
apartment_1,11,1.0241150864499198e-05,7.62939453125e-06,9.783302307128906,0.0,5.6826700267732596e-05,0.0,0.0,0.0
apartment_1,12,1.1739310718838165e-05,7.62939453125e-06,8.610410690307617,0.0,0.0,0.0,0.0,2.83203161825307e-05
apartment_1,13,4.7014625463042165e-05,3.0517578125e-05,7.750801086425781,0.0,0.0,0.0,0.0,0.00011341969645457924
apartment_1,14,0.0,0.0,7.275850772857666,0.0,0.0,0.0,0.0,0.0
apartment_1,15,7.068876930418078e-05,4.57763671875e-05,6.901149749755859,0.0,0.0,0.0,0.0,0.00017053201377793502
apartment_1,16,7.07426074562363e-05,4.57763671875e-05,6.535285472869873,0.0,0.0,0.0,0.0,0.00017066189478418938
apartment_1,17,9.451022553546696e-05,6.103515625e-05,6.279196262359619,0.0,0.0,0.0,0.00041483153860963844,5.690894509577219e-05
apartment_1,18,4.7280255572030405e-05,3.0517578125e-05,6.033077716827393,0.0,0.0,0.0,0.0002765543590730923,0.0
apartment_1,19,9.474741311327882e-05,6.103515625e-05,5.893004894256592,0.0,0.0,0.0,0.0005542019557710921,0.0
apartment_1,20,8.296872398311079e-05,5.340576171875e-05,6.214766979217529,0.0,0.0,0.0,0.00048530537761803683,0.0
apartment_1,21,7.119003485294276e-05,4.57763671875e-05,6.772721290588379,0.0,0.0,0.0,0.0004164087994649816,0.0
apartment_1,22,7.126920422667097e-05,4.57763671875e-05,7.282798767089844,0.0,0.0,0.0,0.0004168718814670716,0.0
apartment_1,23,1.1884798152255847e-05,7.62939453125e-06,7.795820236206055,0.0,0.0,0.0,6.951723707801944e-05,0.0
apartment_1,26,0.0,0.0,9.503446578979492,0.0,0.0,0.0,0.0,0.0
apartment_1,27,3.5094332083109194e-05,2.288818359375e-05,8.119529724121094,0.0,0.0,0.0,0.0,8.466277148738318e-05
apartment_1,36,3.5573438256807445e-05,2.288818359375e-05,6.739800453186035,0.0,0.0,0.0,0.0002080781776263804,0.0
apartment_1,37,3.559501742647138e-05,2.288818359375e-05,7.301498889923096,0.0,0.0,0.0,0.0002082043997324908,0.0
apartment_1,38,4.753919260902339e-05,3.0517578125e-05,7.816158771514893,0.0,0.0,0.0,0.00027806894831207776,0.0
apartment_1,40,0.0013495978065146256,0.00086212158203125,9.60299015045166,0.0,0.0,7.001485820667475e-05,0.007826043383982384,0.0
apartment_1,41,0.0016479722093874706,0.0010528564453125,9.628341674804688,0.0,0.0,7.001485820667475e-05,0.009571311905735694,0.0
apartment_1,42,1.1642648068938252e-05,7.62939453125e-06,9.308874130249023,0.0,0.0,0.0,0.0,2.8087123887533862e-05
apartment_1,43,8.139133358801087e-05,5.340576171875e-05,7.6139702796936035,0.0,0.0,6.979996449815005e-05,0.0,0.00016835033002983755
apartment_1,52,7.108213900462305e-05,4.57763671875e-05,6.849030494689941,0.0,0.0,0.0,0.00041577768893442946,0.0
apartment_1,53,7.119003485294276e-05,4.57763671875e-05,7.380838871002197,0.0,0.0,0.0,0.0004164087994649816,0.0
apartment_1,54,3.565439445676754e-05,2.288818359375e-05,7.875227451324463,0.0,0.0,0.0,0.0002085517112340583,0.0
apartment_1,57,0.002506939897732425,0.0016021728515625,9.110221862792969,0.0,0.0,0.00013914911834343272,0.014528390231970173,0.0
apartment_1,58,4.619927691511432e-05,3.0517578125e-05,9.091955184936523,0.0,0.0,0.0,0.0,0.0001114527216270683
apartment_1,59,0.00012702318410395745,8.392333984375e-05,7.095831871032715,0.0,0.0,0.0,0.0,0.00030643508997195277
